#SIRTF IRAC 5.8 micron (tr3)
100
0 43940.00 7.200000e-05
1 44200.91 1.037063e-04
2 44461.82 1.683986e-04
3 44722.73 1.300000e-04
4 44983.64 1.841748e-04
5 45244.55 1.721119e-04
6 45505.45 2.138042e-04
7 45766.36 3.210140e-04
8 46027.27 3.101329e-04
9 46288.18 2.294242e-04
10 46549.09 3.204406e-04
11 46810.00 2.362308e-04
12 47070.91 1.433846e-04
13 47331.82 1.605105e-04
14 47592.73 1.317832e-04
15 47853.64 2.968333e-04
16 48114.55 2.093706e-04
17 48375.45 1.781748e-04
18 48636.36 2.995874e-04
19 48897.27 4.710909e-04
20 49158.18 6.796014e-04
21 49419.09 1.237018e-02
22 49680.00 6.388923e-02
23 49940.91 1.391608e-01
24 50201.82 2.031259e-01
25 50462.73 2.264594e-01
26 50723.64 2.232308e-01
27 50984.55 2.552378e-01
28 51245.45 2.759671e-01
29 51506.36 2.713217e-01
30 51767.27 2.623601e-01
31 52028.18 2.625860e-01
32 52289.09 2.777888e-01
33 52550.00 2.830000e-01
34 52810.91 2.654483e-01
35 53071.82 2.501517e-01
36 53332.73 2.624322e-01
37 53593.64 2.781531e-01
38 53854.55 2.799818e-01
39 54115.45 2.764531e-01
40 54376.36 2.702000e-01
41 54637.27 2.654497e-01
42 54898.18 2.619685e-01
43 55159.09 2.577182e-01
44 55420.00 2.586154e-01
45 55680.91 2.695503e-01
46 55941.82 2.692699e-01
47 56202.73 2.628790e-01
48 56463.64 2.623608e-01
49 56724.55 2.678615e-01
50 56985.45 2.672909e-01
51 57246.36 2.629077e-01
52 57507.27 2.697343e-01
53 57768.18 2.687727e-01
54 58029.09 2.601000e-01
55 58290.00 2.627000e-01
56 58550.91 2.644000e-01
57 58811.82 2.653657e-01
58 59072.73 2.633804e-01
59 59333.64 2.582545e-01
60 59594.55 2.573042e-01
61 59855.45 2.613000e-01
62 60116.36 2.562972e-01
63 60377.27 2.495860e-01
64 60638.18 2.496406e-01
65 60899.09 2.477483e-01
66 61160.00 2.404000e-01
67 61420.91 2.320392e-01
68 61681.82 2.299399e-01
69 61942.73 2.323056e-01
70 62203.64 2.298608e-01
71 62464.55 2.160853e-01
72 62725.45 2.064720e-01
73 62986.36 2.122015e-01
74 63247.27 2.172965e-01
75 63508.18 2.136545e-01
76 63769.09 1.972685e-01
77 64030.00 1.562462e-01
78 64290.91 1.126545e-01
79 64551.82 6.372402e-02
80 64812.73 1.974818e-02
81 65073.64 3.645713e-03
82 65334.55 7.896993e-04
83 65595.45 2.273357e-04
84 65856.36 1.818741e-04
85 66117.27 1.350909e-04
86 66378.18 1.562587e-04
87 66639.09 1.218182e-04
88 66900.00 5.153846e-05
89 67160.91 5.707692e-05
90 67421.82 8.035664e-05
91 67682.73 1.674545e-04
92 67943.64 1.413427e-04
93 68204.55 8.560140e-05
94 68465.45 1.156643e-04
95 68726.36 8.267832e-05
96 68987.27 1.341818e-04
97 69248.18 9.327972e-05
98 69509.09 1.488741e-04
99 69770.00 1.430000e-04
